key_z,ion,element_raw,wavelength_air_A,excitation_potential_eV,gf_linelist_vald,reference_code,hfs_n_components,nist_log_gf,nist_grade,nist_acc_pct,nist_ref_tp,nist_ref_line,nist_wavelength_A,nist_ei_eV,n_nist_candidates,adjudicated,delta_nist_minus_vald,log_gf_used,gf_grade,gf_grade_source,gf_sigma_dex,gf_reference_tag,gf_ref_loggf,gf_delta_dex,gf_note
26,1,Fe 1,3762.453,4.1864,-3.366,VALD3,1,,,,,,,,0,False,,-3.366,systematic:K07,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-3.366,0.0,"value confirmed against canonical_gf reference 'VALD3', but that reference publishes no per-line uncertainty we can cite and the line carries no NIST accuracy class — attributed, not graded. (NIST ASD itself is reachable again via astroquery; the lines1.pl CGI is broken only in its `unit` path — RYA-822.)"
26,1,Fe 1,3762.683,3.4149,-4.878,VALD3,1,,,,,,,,0,False,,-4.878,systematic:K07,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-4.878,0.0,"value confirmed against canonical_gf reference 'VALD3', but that reference publishes no per-line uncertainty we can cite and the line carries no NIST accuracy class — attributed, not graded. (NIST ASD itself is reachable again via astroquery; the lines1.pl CGI is broken only in its `unit` path — RYA-822.)"
26,1,Fe 1,3762.744,4.1544,-3.93,VALD3,1,,,,,,,,0,False,,-3.93,systematic:K07,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-3.93,0.0,"value confirmed against canonical_gf reference 'VALD3', but that reference publishes no per-line uncertainty we can cite and the line carries no NIST accuracy class — attributed, not graded. (NIST ASD itself is reachable again via astroquery; the lines1.pl CGI is broken only in its `unit` path — RYA-822.)"
26,1,Fe 1,3762.749,4.1034,-3.483,VALD3,1,,,,,,,,0,False,,-3.483,systematic:K07,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-3.483,0.0,"value confirmed against canonical_gf reference 'VALD3', but that reference publishes no per-line uncertainty we can cite and the line carries no NIST accuracy class — attributed, not graded. (NIST ASD itself is reachable again via astroquery; the lines1.pl CGI is broken only in its `unit` path — RYA-822.)"
26,1,Fe 1,3763.225,3.0173,-4.74,VALD3,1,,,,,,,,0,False,,-4.74,systematic:K07,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-4.74,0.0,"value confirmed against canonical_gf reference 'VALD3', but that reference publishes no per-line uncertainty we can cite and the line carries no NIST accuracy class — attributed, not graded. (NIST ASD itself is reachable again via astroquery; the lines1.pl CGI is broken only in its `unit` path — RYA-822.)"
26,1,Fe 1,3763.565,2.4844,-2.637,VALD3,1,,,,,,,,0,False,,-2.637,systematic:K07,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-2.637,0.0,"value confirmed against canonical_gf reference 'VALD3', but that reference publishes no per-line uncertainty we can cite and the line carries no NIST accuracy class — attributed, not graded. (NIST ASD itself is reachable again via astroquery; the lines1.pl CGI is broken only in its `unit` path — RYA-822.)"
26,1,Fe 1,3763.789,0.9901,-0.238,VALD3,1,-0.2365720064370626,A,3.0,T3548,L11631,3763.7888,0.99011115,1,True,0.0014279935629374,-0.2365720064370626,GF-NIST,NIST ASD accuracy class A (<=3.0% on A_ki),0.012837224705172217,NIST ASD (astroquery) T3548,-0.2365720064370626,0.0,"graded against NIST ASD, which for Fe I in this regime is largely a COMPILATION — agreement proves no transcription error, not independence (RYA-760: FMW *is* NIST and VALD copies it)"
26,1,Fe 1,3764.208,2.1979,-0.815,VALD3,1,,,,,,,,0,False,,-0.815,systematic:K07,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-0.815,0.0,"value confirmed against canonical_gf reference 'VALD3', but that reference publishes no per-line uncertainty we can cite and the line carries no NIST accuracy class — attributed, not graded. (NIST ASD itself is reachable again via astroquery; the lines1.pl CGI is broken only in its `unit` path — RYA-822.)"
26,1,Fe 1,3765.538,3.2367,0.482,VALD3,1,0.4812992733328558,B+,7.0,T5720,L11631,3765.5387,3.23672008,1,True,-0.0007007266671441,0.4812992733328558,GF-NIST,NIST ASD accuracy class B+ (<=7.0% on A_ki),0.029383777685209667,NIST ASD (astroquery) T5720,0.4812992733328558,0.0,"graded against NIST ASD, which for Fe I in this regime is largely a COMPILATION — agreement proves no transcription error, not independence (RYA-760: FMW *is* NIST and VALD copies it)"
26,1,Fe 1,3765.645,3.9841,-1.518,VALD3,1,,,,,,,,0,False,,-1.518,systematic:K07,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-1.518,0.0,"value confirmed against canonical_gf reference 'VALD3', but that reference publishes no per-line uncertainty we can cite and the line carries no NIST accuracy class — attributed, not graded. (NIST ASD itself is reachable again via astroquery; the lines1.pl CGI is broken only in its `unit` path — RYA-822.)"
26,1,Fe 1,3765.658,4.1426,-2.377,VALD3,1,,,,,,,,0,False,,-2.377,systematic:K07,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-2.377,0.0,"value confirmed against canonical_gf reference 'VALD3', but that reference publishes no per-line uncertainty we can cite and the line carries no NIST accuracy class — attributed, not graded. (NIST ASD itself is reachable again via astroquery; the lines1.pl CGI is broken only in its `unit` path — RYA-822.)"
26,1,Fe 1,3765.698,3.2671,-1.258,VALD3,1,-1.2579035976967556,C+,18.0,T5720,L11631,3765.7,3.26711257,1,True,9.640230324436948e-05,-1.2579035976967556,GF-NIST,NIST ASD accuracy class C+ (<=18.0% on A_ki),0.07188200730612536,NIST ASD (astroquery) T5720,-1.2579035976967556,0.0,"graded against NIST ASD, which for Fe I in this regime is largely a COMPILATION — agreement proves no transcription error, not independence (RYA-760: FMW *is* NIST and VALD copies it)"
26,1,Fe 1,3766.089,2.5881,-2.14,VALD3,1,-2.0757207139381184,E,100.0,T2578n,L11631,3766.0885,2.58810592,1,True,0.0642792860618817,-2.0757207139381184,GF-NIST,NIST ASD accuracy class E (<=100.0% on A_ki),0.3010299956639812,NIST ASD (astroquery) T2578n,-2.0757207139381184,0.0,"graded against NIST ASD, which for Fe I in this regime is largely a COMPILATION — agreement proves no transcription error, not independence (RYA-760: FMW *is* NIST and VALD copies it)"
26,1,Fe 1,3766.09,4.0758,-3.42,VALD3,1,,,,,,,,0,False,,-3.42,systematic:K07,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-3.42,0.0,"value confirmed against canonical_gf reference 'VALD3', but that reference publishes no per-line uncertainty we can cite and the line carries no NIST accuracy class — attributed, not graded. (NIST ASD itself is reachable again via astroquery; the lines1.pl CGI is broken only in its `unit` path — RYA-822.)"
26,1,Fe 1,3766.292,3.2515,-2.817,VALD3,1,,,,,,,,0,False,,-2.817,systematic:K07,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-2.817,0.0,"value confirmed against canonical_gf reference 'VALD3', but that reference publishes no per-line uncertainty we can cite and the line carries no NIST accuracy class — attributed, not graded. (NIST ASD itself is reachable again via astroquery; the lines1.pl CGI is broken only in its `unit` path — RYA-822.)"
26,1,Fe 1,3766.658,3.0385,-1.315,VALD3,1,-1.3151546383555874,C+,18.0,T5720,L11631,3766.659,3.03847046,1,True,-0.0001546383555874,-1.3151546383555874,GF-NIST,NIST ASD accuracy class C+ (<=18.0% on A_ki),0.07188200730612536,NIST ASD (astroquery) T5720,-1.3151546383555874,0.0,"graded against NIST ASD, which for Fe I in this regime is largely a COMPILATION — agreement proves no transcription error, not independence (RYA-760: FMW *is* NIST and VALD copies it)"
26,1,Fe 1,3766.768,4.1034,-2.677,VALD3,1,,,,,,,,0,False,,-2.677,systematic:K07,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-2.677,0.0,"value confirmed against canonical_gf reference 'VALD3', but that reference publishes no per-line uncertainty we can cite and the line carries no NIST accuracy class — attributed, not graded. (NIST ASD itself is reachable again via astroquery; the lines1.pl CGI is broken only in its `unit` path — RYA-822.)"
26,1,Fe 1,3766.853,4.1426,-2.622,VALD3,1,,,,,,,,0,False,,-2.622,systematic:K07,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-2.622,0.0,"value confirmed against canonical_gf reference 'VALD3', but that reference publishes no per-line uncertainty we can cite and the line carries no NIST accuracy class — attributed, not graded. (NIST ASD itself is reachable again via astroquery; the lines1.pl CGI is broken only in its `unit` path — RYA-822.)"
26,1,Fe 1,3767.191,1.0111,-0.389,VALD3,1,-0.38933983691012,A,3.0,T3548,L11631,3767.1915,1.01105568,1,True,-0.0003398369101199,-0.38933983691012,GF-NIST,NIST ASD accuracy class A (<=3.0% on A_ki),0.012837224705172217,NIST ASD (astroquery) T3548,-0.38933983691012,0.0,"graded against NIST ASD, which for Fe I in this regime is largely a COMPILATION — agreement proves no transcription error, not independence (RYA-760: FMW *is* NIST and VALD copies it)"
26,1,Fe 1,3767.6235884041776,4.1426,-1.365503238088446,VALD3,3,,,,,,,,0,False,,-1.365503238088446,systematic:K07,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-1.365503238088446,0.0,"value confirmed against canonical_gf reference 'VALD3', but that reference publishes no per-line uncertainty we can cite and the line carries no NIST accuracy class — attributed, not graded. (NIST ASD itself is reachable again via astroquery; the lines1.pl CGI is broken only in its `unit` path — RYA-822.)"
26,1,Fe 1,3767.718,3.6416,-3.326,VALD3,1,,,,,,,,0,False,,-3.326,systematic:K07,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-3.326,0.0,"value confirmed against canonical_gf reference 'VALD3', but that reference publishes no per-line uncertainty we can cite and the line carries no NIST accuracy class — attributed, not graded. (NIST ASD itself is reachable again via astroquery; the lines1.pl CGI is broken only in its `unit` path — RYA-822.)"
26,1,Fe 1,3768.027,2.2227,-1.639,VALD3,1,-1.638083381331357,C+,18.0,T5720,L11631,3768.0267,2.22271209,1,True,0.0009166186686431,-1.638083381331357,GF-NIST,NIST ASD accuracy class C+ (<=18.0% on A_ki),0.07188200730612536,NIST ASD (astroquery) T5720,-1.638083381331357,0.0,"graded against NIST ASD, which for Fe I in this regime is largely a COMPILATION — agreement proves no transcription error, not independence (RYA-760: FMW *is* NIST and VALD copies it)"
26,1,Fe 1,3768.706,3.9286,-1.707,VALD3,1,,,,,,,,0,False,,-1.707,systematic:K07,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-1.707,0.0,"value confirmed against canonical_gf reference 'VALD3', but that reference publishes no per-line uncertainty we can cite and the line carries no NIST accuracy class — attributed, not graded. (NIST ASD itself is reachable again via astroquery; the lines1.pl CGI is broken only in its `unit` path — RYA-822.)"
26,1,Fe 1,3769.835,4.2944,-3.935,VALD3,1,,,,,,,,0,False,,-3.935,systematic:K07,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-3.935,0.0,"value confirmed against canonical_gf reference 'VALD3', but that reference publishes no per-line uncertainty we can cite and the line carries no NIST accuracy class — attributed, not graded. (NIST ASD itself is reachable again via astroquery; the lines1.pl CGI is broken only in its `unit` path — RYA-822.)"
26,1,Fe 1,3769.987,2.998,-0.732,VALD3,1,,,,,,,,0,False,,-0.732,systematic:K07/SCALE-MISMATCH,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-1.07,-0.3380000000000001,"a PRIMARY lab gf exists (Den Hartog et al. 2014, ApJS 215, 23, DOI 10.1088/0067-0049/215/2/23, sigma 0.04 dex) but differs from the value the pool used by -0.338 dex — the lab accuracy does NOT describe this measurement, so the systematic stands"
26,1,Fe 1,3770.148,2.6085,-3.657,VALD3,1,,,,,,,,0,False,,-3.657,systematic:K07,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-3.657,0.0,"value confirmed against canonical_gf reference 'VALD3', but that reference publishes no per-line uncertainty we can cite and the line carries no NIST accuracy class — attributed, not graded. (NIST ASD itself is reachable again via astroquery; the lines1.pl CGI is broken only in its `unit` path — RYA-822.)"
26,1,Fe 1,3770.192000000001,3.9433,-4.038,VALD3,1,,,,,,,,0,False,,-4.038,systematic:K07,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-4.038,0.0,"value confirmed against canonical_gf reference 'VALD3', but that reference publishes no per-line uncertainty we can cite and the line carries no NIST accuracy class — attributed, not graded. (NIST ASD itself is reachable again via astroquery; the lines1.pl CGI is broken only in its `unit` path — RYA-822.)"
26,1,Fe 1,3770.235,4.2176,-2.34,VALD3,1,,,,,,,,0,False,,-2.34,systematic:K07,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-2.34,0.0,"value confirmed against canonical_gf reference 'VALD3', but that reference publishes no per-line uncertainty we can cite and the line carries no NIST accuracy class — attributed, not graded. (NIST ASD itself is reachable again via astroquery; the lines1.pl CGI is broken only in its `unit` path — RYA-822.)"
26,1,Fe 1,3770.301,2.6924,-1.513,VALD3,1,-1.5130031115681777,B+,7.0,T5720,L11631,3770.3012,2.69240763,1,True,-3.1115681777826865e-06,-1.5130031115681777,GF-NIST,NIST ASD accuracy class B+ (<=7.0% on A_ki),0.029383777685209667,NIST ASD (astroquery) T5720,-1.5130031115681777,0.0,"graded against NIST ASD, which for Fe I in this regime is largely a COMPILATION — agreement proves no transcription error, not independence (RYA-760: FMW *is* NIST and VALD copies it)"
26,1,Fe 1,3770.4050000000007,2.4327,-2.298,VALD3,1,-2.297741836837906,B,10.0,T5720,L11631,3770.4043,2.4326947,1,True,0.0002581631620941,-2.297741836837906,GF-NIST,NIST ASD accuracy class B (<=10.0% on A_ki),0.04139268515822507,NIST ASD (astroquery) T5720,-2.297741836837906,0.0,"graded against NIST ASD, which for Fe I in this regime is largely a COMPILATION — agreement proves no transcription error, not independence (RYA-760: FMW *is* NIST and VALD copies it)"
26,1,Fe 1,3771.114000000001,3.274,-5.368,VALD3,1,,,,,,,,0,False,,-5.368,systematic:K07,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-5.368,0.0,"value confirmed against canonical_gf reference 'VALD3', but that reference publishes no per-line uncertainty we can cite and the line carries no NIST accuracy class — attributed, not graded. (NIST ASD itself is reachable again via astroquery; the lines1.pl CGI is broken only in its `unit` path — RYA-822.)"
26,1,Fe 1,3771.49,3.417,-1.659,VALD3,1,,,,,,,,0,False,,-1.659,systematic:K07,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-1.659,0.0,"value confirmed against canonical_gf reference 'VALD3', but that reference publishes no per-line uncertainty we can cite and the line carries no NIST accuracy class — attributed, not graded. (NIST ASD itself is reachable again via astroquery; the lines1.pl CGI is broken only in its `unit` path — RYA-822.)"
26,1,Fe 1,3771.491,3.2367,-1.85,VALD3,1,-1.8068754016455384,D,50.0,T2578n,L11631,3771.491,3.23672008,1,True,0.0431245983544616,-1.8068754016455384,GF-NIST,NIST ASD accuracy class D (<=50.0% on A_ki),0.17609125905568124,NIST ASD (astroquery) T2578n,-1.8068754016455384,0.0,"graded against NIST ASD, which for Fe I in this regime is largely a COMPILATION — agreement proves no transcription error, not independence (RYA-760: FMW *is* NIST and VALD copies it)"
26,1,Fe 1,3771.56,3.8816,-3.506,VALD3,1,,,,,,,,0,False,,-3.506,systematic:K07,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-3.506,0.0,"value confirmed against canonical_gf reference 'VALD3', but that reference publishes no per-line uncertainty we can cite and the line carries no NIST accuracy class — attributed, not graded. (NIST ASD itself is reachable again via astroquery; the lines1.pl CGI is broken only in its `unit` path — RYA-822.)"
26,1,Fe 1,3771.991,4.0758,-2.766,VALD3,1,,,,,,,,0,False,,-2.766,systematic:K07,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-2.766,0.0,"value confirmed against canonical_gf reference 'VALD3', but that reference publishes no per-line uncertainty we can cite and the line carries no NIST accuracy class — attributed, not graded. (NIST ASD itself is reachable again via astroquery; the lines1.pl CGI is broken only in its `unit` path — RYA-822.)"
26,1,Fe 1,3772.232,3.0469,-5.061,VALD3,1,,,,,,,,0,False,,-5.061,systematic:K07,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-5.061,0.0,"value confirmed against canonical_gf reference 'VALD3', but that reference publishes no per-line uncertainty we can cite and the line carries no NIST accuracy class — attributed, not graded. (NIST ASD itself is reachable again via astroquery; the lines1.pl CGI is broken only in its `unit` path — RYA-822.)"
