wave,symptom,fault_domain,mechanism,discriminator,fix
5480.8601,FIT-PINNED: fitted sigma 0.0047 A sits on the instrumental floor 0.0047 A. No observed fea,UNKNOWN,,,
5481.2427,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.377 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 5480.865 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
5481.438,FIT-PINNED: fitted sigma 0.0047 A sits on the instrumental floor 0.0047 A. No observed fea,UNKNOWN,,,
5483.0985,FIT-PINNED: fitted sigma 0.0047 A sits on the instrumental floor 0.0047 A. No observed fea,UNKNOWN,,,
5487.1451,FIT-PINNED: fitted sigma 0.0047 A sits on the instrumental floor 0.0047 A. No observed fea,UNKNOWN,,,
5487.4968,FIT-PINNED: fitted sigma 0.0047 A sits on the instrumental floor 0.0047 A. No observed fea,UNKNOWN,,,
5487.6776,FIT-PINNED: fitted sigma 0.0047 A sits on the instrumental floor 0.0047 A. No observed fea,UNKNOWN,,,
5488.1349,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.384 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 5487.751 (depth 0.655) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
5489.85,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.305 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 5490.155 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
5491.8315,FIT-PINNED: fitted sigma 0.0047 A sits on the instrumental floor 0.0047 A. No observed fea,UNKNOWN,,,
5493.3216,FIT-PINNED: fitted sigma 0.0047 A sits on the instrumental floor 0.0047 A. No observed fea,UNKNOWN,,,
5493.4987,FIT-PINNED: fitted sigma 0.0047 A sits on the instrumental floor 0.0047 A. No observed fea,UNKNOWN,,,
5493.8213,FIT-PINNED: fitted sigma 0.0047 A sits on the instrumental floor 0.0047 A. No observed fea,UNKNOWN,,,
5494.2813,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.0,ATOMIC-DATA,"log gf far too strong, or the transition is assigned to the wrong species",nothing within 0.6 A has a depth resembling the predicted 0.130; observed at the position is 0.018,"re-adjudicate log gf against a NIST-graded source; if it survives, the species assignment is suspect"
5494.4626,FIT-PINNED: fitted sigma 0.0047 A sits on the instrumental floor 0.0047 A. No observed fea,UNKNOWN,,,
5496.5617,FIT-PINNED: fitted sigma 0.0047 A sits on the instrumental floor 0.0047 A. No observed fea,UNKNOWN,,,
5498.3889,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.0,ATOMIC-DATA,"log gf far too strong, or the transition is assigned to the wrong species",nothing within 0.6 A has a depth resembling the predicted 0.107; observed at the position is 0.019,"re-adjudicate log gf against a NIST-graded source; if it survives, the species assignment is suspect"
5503.0709,FIT-PINNED: fitted sigma 0.0047 A sits on the instrumental floor 0.0047 A. No observed fea,UNKNOWN,,,
5503.4435,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.370 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 5503.074 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
5504.3822,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.479 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 5503.903 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
5505.733,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.156 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 5505.889 IS in our catalogue (2 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
5508.7001,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.290 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 5508.410 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
5512.2567,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.276 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 5512.533 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
5512.4016,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.587 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 5512.989 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
5516.4819,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.296 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 5516.778 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
5517.0655,FIT-PINNED: fitted sigma 0.0047 A sits on the instrumental floor 0.0047 A. No observed fea,UNKNOWN,,,
5519.5696,FIT-PINNED: fitted sigma 0.0047 A sits on the instrumental floor 0.0047 A. No observed fea,UNKNOWN,,,
5520.4904,FIT-PINNED: fitted sigma 0.0047 A sits on the instrumental floor 0.0047 A. No observed fea,UNKNOWN,,,
5521.1252,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.190 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 5520.936 (depth 0.086) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
5521.28,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.344 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 5520.936 (depth 0.086) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
5523.985,FIT-PINNED: fitted sigma 0.0047 A sits on the instrumental floor 0.0047 A. No observed fea,UNKNOWN,,,
5525.8475,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.298 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 5525.550 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
5526.2024,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.599 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 5526.801 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
5528.8971,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.480 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 5528.417 (depth 0.811) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
5529.1602,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.598 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 5528.563 (depth 0.336) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
5531.9805,FIT-PINNED: fitted sigma 0.0047 A sits on the instrumental floor 0.0047 A. No observed fea,UNKNOWN,,,
5532.2643,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.0,ATOMIC-DATA,"log gf far too strong, or the transition is assigned to the wrong species",nothing within 0.6 A has a depth resembling the predicted 0.059; observed at the position is 0.014,"re-adjudicate log gf against a NIST-graded source; if it survives, the species assignment is suspect"
5534.2488,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.597 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 5534.846 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
5534.6591,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.187 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 5534.846 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
5535.4151,REW -4.658 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
5539.2799,FIT-PINNED: fitted sigma 0.0047 A sits on the instrumental floor 0.0047 A. No observed fea,UNKNOWN,,,
5539.8162,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.530 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 5539.286 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
5543.1677,REW -4.822 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
5543.941,REW -4.874 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
5546.9902,FIT-PINNED: fitted sigma 0.0047 A sits on the instrumental floor 0.0047 A. No observed fea,UNKNOWN,,,
5549.651,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.306 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 5549.957 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
5549.9486,FIT-PINNED: fitted sigma 0.0047 A sits on the instrumental floor 0.0047 A. No observed fea,UNKNOWN,,,
5554.8938,REW -4.702 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
5555.1219,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.223 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 5554.899 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
