wave,symptom,fault_domain,mechanism,discriminator,fix
6368.6244,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.0,ATOMIC-DATA,"log gf far too strong, or the transition is assigned to the wrong species",nothing within 0.6 A has a depth resembling the predicted 0.086; observed at the position is 0.011,"re-adjudicate log gf against a NIST-graded source; if it survives, the species assignment is suspect"
6369.2163,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.0,ATOMIC-DATA,wavelength error in our line list,"a feature of depth 0.157 (predicted 0.109) sits at 6369.464, +0.247 A away — the line is REAL, our position is wrong",re-source this line's wavelength from a graded reference (NIST)
6393.1948,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.0,ATOMIC-DATA,"log gf far too strong, or the transition is assigned to the wrong species",nothing within 0.6 A has a depth resembling the predicted 0.060; observed at the position is 0.021,"re-adjudicate log gf against a NIST-graded source; if it survives, the species assignment is suspect"
6400.3261,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.315 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 6400.011 (depth 0.709) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
6403.0997,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.0,ATOMIC-DATA,"log gf far too strong, or the transition is assigned to the wrong species",nothing within 0.6 A has a depth resembling the predicted 0.083; observed at the position is 0.022,"re-adjudicate log gf against a NIST-graded source; if it survives, the species assignment is suspect"
6408.017,REW -4.761 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
6412.2019,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.0,ATOMIC-DATA,"log gf far too strong, or the transition is assigned to the wrong species",nothing within 0.6 A has a depth resembling the predicted 0.062; observed at the position is 0.019,"re-adjudicate log gf against a NIST-graded source; if it survives, the species assignment is suspect"
6419.9483,REW -4.885 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
6438.7572,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.329 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 6439.086 (depth 0.805) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
6459.1732,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.0,ATOMIC-DATA,wavelength error in our line list,"a feature of depth 0.066 (predicted 0.055) sits at 6458.863, -0.310 A away — the line is REAL, our position is wrong",re-source this line's wavelength from a graded reference (NIST)
6459.2838,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.0,ATOMIC-DATA,"log gf far too strong, or the transition is assigned to the wrong species",nothing within 0.6 A has a depth resembling the predicted 0.156; observed at the position is 0.007,"re-adjudicate log gf against a NIST-graded source; if it survives, the species assignment is suspect"
6462.7186,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.141 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 6462.577 (depth 0.782) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
6469.1172,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.080 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 6469.197 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
6475.6235,REW -4.852 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
6494.4977,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.448 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 6494.946 (depth 0.620) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
6539.0048,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.0,ATOMIC-DATA,wavelength error in our line list,"a feature of depth 0.045 (predicted 0.051) sits at 6538.505, -0.500 A away — the line is REAL, our position is wrong",re-source this line's wavelength from a graded reference (NIST)
6541.4719,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.0,ATOMIC-DATA,"log gf far too strong, or the transition is assigned to the wrong species",nothing within 0.6 A has a depth resembling the predicted 0.102; observed at the position is 0.014,"re-adjudicate log gf against a NIST-graded source; if it survives, the species assignment is suspect"
6547.5741,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.0,ATOMIC-DATA,wavelength error in our line list,"a feature of depth 0.125 (predicted 0.180) sits at 6547.685, +0.111 A away — the line is REAL, our position is wrong",re-source this line's wavelength from a graded reference (NIST)
6550.512,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.0,ATOMIC-DATA,wavelength error in our line list,"a feature of depth 0.046 (predicted 0.053) sits at 6550.263, -0.249 A away — the line is REAL, our position is wrong",re-source this line's wavelength from a graded reference (NIST)
6560.2864,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.136 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 6560.422 (depth 0.176) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
6569.2137,REW -4.686 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
6575.0153,REW -4.806 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
6592.6081,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.090 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 6592.518 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
6593.8691,REW -4.837 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
6608.9511,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.117 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 6609.068 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
6609.6773,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.117 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 6609.560 (depth 0.092) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
6631.9796,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.0,ATOMIC-DATA,"log gf far too strong, or the transition is assigned to the wrong species",nothing within 0.6 A has a depth resembling the predicted 0.162; observed at the position is 0.027,"re-adjudicate log gf against a NIST-graded source; if it survives, the species assignment is suspect"
6665.4266,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.257 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 6665.169 (depth 0.037) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
6671.0517,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.0,ATOMIC-DATA,"log gf far too strong, or the transition is assigned to the wrong species",nothing within 0.6 A has a depth resembling the predicted 0.110; observed at the position is 0.013,"re-adjudicate log gf against a NIST-graded source; if it survives, the species assignment is suspect"
6692.271,FEATURE-VERIFICATION: GF-GHOST: observed depth 0.024 vs predicted 0.111 (x0.2) at the corr,ATOMIC-DATA,log gf too strong,"0.027 observed vs 0.111 predicted — correctly placed and present, and SHALLOWER than predicted. A blend can only add absorption, never remove it, so a blend cannot explain this; the gf is wrong",re-adjudicate log gf against a NIST-graded source
6694.5458,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.0,ATOMIC-DATA,"log gf far too strong, or the transition is assigned to the wrong species",nothing within 0.6 A has a depth resembling the predicted 0.051; observed at the position is 0.005,"re-adjudicate log gf against a NIST-graded source; if it survives, the species assignment is suspect"
